"id","code","name","description","account_type","reconcile","non_trade","name@pt","description@pt","asset_model_ids"
"account_template_102010125","1.02.01.01.25","Creditor Rights Receivable – Long Term","","asset_non_current","","","Direitos Creditórios a Receber–Longo Prazo","",""
"account_template_102010126","1.02.01.01.26","Trade Bills Receivable – Operations with Non-related Parties - in the Country – Long-term","","asset_non_current","","","Duplicatas a Receber – Operações com Partes Não Relacionadas - no País – Longo Prazo","",""
"account_template_102010127","1.02.01.01.27","Trade Bills Receivable - Operations with Non-Related Parties - Abroad – Long Term","","asset_non_current","","","Duplicatas a Receber - Operações com Partes Não Relacionadas - no Exterior – Longo Prazo","",""
"account_template_102010128","1.02.01.01.28","Trade Bills Receivable - Operations with Related Parties - in the Country – Long Term","","asset_non_current","","","Duplicatas a Receber - Operações com Partes Relacionadas - no País – Longo Prazo","",""
"account_template_102010129","1.02.01.01.29","Trade Bills Receivable - Operations with Related Parties - Abroad – Long Term","","asset_non_current","","","Duplicatas a Receber - Operações com Partes Relacionadas - no Exterior – Longo Prazo","",""
"account_template_102010150","1.02.01.01.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) - Long-Term Credits","","asset_non_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Créditos –Longo Prazo","",""
"account_template_102010152","1.02.01.01.52","(-) Estimated Losses in Debt Settlement Credits – Long Term","","asset_non_current","","","(-) Perdas Estimadas em Créditos de Liquidação Duvidosa – Longo Prazo","",""
"account_template_102010155","1.02.01.01.55","(-) Refundable Value Losses (Impairment) - Credits and Values - Long Term","","asset_non_current","","","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Créditos e Valores - Longo Prazo","",""
"account_template_102010170","1.02.01.01.70","Subaccount - Fair Value Adjustment - Credits – Long Term","","asset_non_current","","","Subconta - Ajuste a Valor Justo - Créditos –Longo Prazo","",""
"account_template_102010190","1.02.01.01.90","Subaccount – Initial Adoption - Credits and Values – Long Term","","asset_non_current","","","Subconta – Adoção Inicial - Créditos e Valores – Longo Prazo","",""
"account_template_102010201","1.02.01.02.01","Securities for Trading - In the Country - Long Term","","asset_non_current","","","Títulos para Negociação - No País - Longo Prazo","",""
"account_template_102010202","1.02.01.02.02","Securities Available for Sale - In the Country - Long Term","","asset_non_current","","","Títulos Disponíveis para Venda - No País - Longo Prazo","",""
"account_template_102010203","1.02.01.02.03","Held-to-Maturity Securities - In the Country - Long Term","","asset_non_current","","","Títulos Mantidos até o Vencimento - No País - Longo Prazo","",""
"account_template_102010210","1.02.01.02.10","Debentures issued by Related Parties - In the Country - Long Term","","asset_non_current","","","Debêntures emitidas por Partes Relacionada - No País - Longo Prazo","",""
"account_template_102010211","1.02.01.02.11","Debentures issued by Non-Related Parties - In the Country - Long Term","","asset_non_current","","","Debêntures emitidas por Partes Não Relacionada - No País - Longo Prazo","",""
"account_template_102010214","1.02.01.02.14","Other Securities – In the Country - Long Term","","asset_non_current","","","Outros Valores Mobiliários – No País - Longo Prazo","",""
"account_template_102010215","1.02.01.02.15","Other Loans and Receivables – In the Country - Long Term","","asset_non_current","","","Outros Empréstimos e Recebíveis – No País - Longo Prazo","",""
"account_template_102010216","1.02.01.02.16","Other Interests Receivable – In the Country - Long Term","","asset_non_current","","","Outros Juros a Receber – No País - Longo Prazo","",""
"account_template_102010250","1.02.01.02.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) Securities – Country - Long Term","","asset_non_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Valores Mobiliários – No País - Longo Prazo","",""
"account_template_102010255","1.02.01.02.55","(-) Losses by Refundable Value (Impairment) - Securities - In the Country - Long Term","","asset_non_current","","","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Valores Mobiliários - No País - Longo Prazo","",""
"account_template_102010270","1.02.01.02.70","Subaccount - Fair Value Adjustment – Securities – In the Country - Long Term","","asset_non_current","","","Subconta - Ajuste a Valor Justo – Valores Mobiliários – No País - Longo Prazo","",""
"account_template_102010290","1.02.01.02.90","Subaccount – Initial Adoption - Securities - In the Country – Long Term","","asset_non_current","","","Subconta – Adoção Inicial - Valores Mobiliários - No País – Longo Prazo","",""
"account_template_102010301","1.02.01.03.01","Securities for Trading - Abroad - Long Term","","asset_non_current","","","Títulos para Negociação - No Exterior - Longo Prazo","",""
"account_template_102010302","1.02.01.03.02","Securities Available for Sale - Abroad - Long Term","","asset_non_current","","","Títulos Disponíveis para Venda - No Exterior - Longo Prazo","",""
"account_template_102010303","1.02.01.03.03","Held-to-Maturity Securities - Abroad - Long Term","","asset_non_current","","","Títulos Mantidos até o Vencimento - No Exterior - Longo Prazo","",""
"account_template_102010304","1.02.01.03.04","Debentures issued by Related Parties – Abroad - Long Term","","asset_non_current","","","Debêntures emitidas por Partes Relacionada – No Exterior - Longo Prazo","",""
"account_template_102010305","1.02.01.03.05","Debentures issued by Non-Related Parties - Abroad - Long Term","","asset_non_current","","","Debêntures emitidas por Partes Não Relacionada - No Exterior - Longo Prazo","",""
"account_template_102010306","1.02.01.03.06","Other Loans and Receivables – Abroad - Long Term","","asset_non_current","","","Outros Empréstimos e Recebíveis – No Exterior - Longo Prazo","",""
"account_template_102010350","1.02.01.03.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) Securities – Abroad - Long Term","","asset_non_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Valores Mobiliários – No Exterior - Longo Prazo","",""
"account_template_102010355","1.02.01.03.55","(-) Recuperable Value Reduction Losses (Impairment) - Securities - Abroad - Long Term","","asset_non_current","","","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Valores Mobiliário - No Exterior - Longo Prazo","",""
"account_template_102010370","1.02.01.03.70","Subaccount - Fair Value Adjustment – Securities – Abroad - Long Term","","asset_non_current","","","Subconta - Ajuste a Valor Justo – Valores Mobiliários – No Exterior - Longo Prazo","",""
"account_template_102010390","1.02.01.03.90","Subaccount – Initial Adoption - Securities - Abroad – Long Term","","asset_non_current","","","Subconta – Adoção Inicial - Valores Mobiliários - No Exterior – Longo Prazo","",""
"account_template_102010501","1.02.01.05.01","CSLL Tax Credits - Temporary Differences and Negative Calculation Base - Long Term","","asset_non_current","","","Créditos Fiscais CSLL - Diferenças Temporárias e Base de Cálculo Negativa - Longo Prazo","",""
"account_template_102010502","1.02.01.05.02","Tax Credits IRPJ - Temporary Differences and Tax Impairments - Long Term","","asset_non_current","","","Créditos Fiscais IRPJ - Diferenças Temporárias e Prejuízos Fiscais - Longo Prazo","",""
"account_template_102010701","1.02.01.07.01","Deposits in Litigation - Long term","","asset_non_current","","","Depósitos em Contencioso - Longo Prazo","",""
"account_template_102010710","1.02.01.07.10","Other Credits in Litigation - Long Term","","asset_non_current","","","Outros Créditos em Contencioso - Longo Prazo","",""
"account_template_102010755","1.02.01.07.55","( - ) Perdas por Recuperável Value (Impairment) - Credits in Litigation – Long Term","","asset_non_current","","","( - ) Perdas por Redução ao Valor Recuperável (Impairment) - Créditos em Contencioso – Longo Prazo","",""
"account_template_102010801","1.02.01.08.01","IPI to Recover - Long Term","","asset_receivable","True","True","IPI a Recuperar - Longo Prazo","",""
"account_template_102010802","1.02.01.08.02","ICMS to Recover - Long Term","","asset_receivable","True","True","ICMS a Recuperar - Longo Prazo","",""
"account_template_102010803","1.02.01.08.03","PIS to Recover - Basic Credit - Long Term","","asset_receivable","True","True","PIS a Recuperar - Crédito Básico - Longo Prazo","",""
"account_template_102010804","1.02.01.08.04","PIS to Recover - Presumed Credit - Long Term","","asset_receivable","True","True","PIS a Recuperar - Crédito Presumido - Longo Prazo","",""
"account_template_102010805","1.02.01.08.05","COFINS to Recover - Basic Credit - Long Term","","asset_receivable","True","True","COFINS a Recuperar - Crédito Básico - Longo Prazo","",""
"account_template_102010806","1.02.01.08.06","COFINS to Recover - Presumed Credit - Long Term","","asset_receivable","True","True","COFINS a Recuperar - Crédito Presumido - Longo Prazo","",""
"account_template_102010807","1.02.01.08.07","CIDE to Recover - Long Term","","asset_receivable","True","True","CIDE a Recuperar - Longo Prazo","",""
"account_template_102010840","1.02.01.08.40","Other Taxes and Contributions to Recover - Long Term","","asset_receivable","True","True","Outros Impostos e Contribuições a Recuperar - Longo Prazo","",""
"account_template_102010850","1.02.01.08.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) - Taxes to Recover - Long Term","","asset_receivable","True","True","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Tributos a Recuperar - Longo Prazo","",""
"account_template_102010855","1.02.01.08.55","(-) Recuperable Value Reduction Loss (Impairment) - Taxes to Recover - Long Term","","asset_receivable","True","True","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Tributos a Recuperar - Longo Prazo","",""
"account_template_102010838","1.02.01.08.38","Approximate Federal Taxation to Recover - Long Term","","asset_receivable","True","True","Tributos Federais Aproximados a Recuperar - Longo Prazo","",""
"account_template_102010839","1.02.01.08.39","Approximate State Taxation to Recover - Long Term","","asset_receivable","True","True","Tributos Estaduais Aproximados a Recuperar - Longo Prazo","",""
"account_template_102010840","1.02.01.08.40","COFINS Exemption to Recover - Long Term","","asset_receivable","True","True","COFINS Desoneração a Recuperar - Longo Prazo","",""
"account_template_102010841","1.02.01.08.41","COFINS ST to Recover - Long Term","","asset_receivable","True","True","COFINS ST a Recuperar - Longo Prazo","",""
"account_template_102010842","1.02.01.08.42","ICMS CredSN to Recover - Long Term","","asset_receivable","True","True","ICMS CredSN a Recuperar - Longo Prazo","",""
"account_template_102010843","1.02.01.08.43","ICMS Exemption to Recover - Long Term","","asset_receivable","True","True","ICMS Desoneração a Recuperar - Longo Prazo","",""
"account_template_102010844","1.02.01.08.44","ICMS DIFA Recipient to Recover - Long Term","","asset_receivable","True","True","ICMS DIFA Destinatário a Recuperar - Longo Prazo","",""
