name,email,phone,city,barcode
YourCompany,info@yourcompany.example.com,+1 555 123 8069,Scranton,null
Michel Fletcher,michel.fletcher@agrolait.,null,Wavre,null
ASUSTeK,asusteK@yourcompany.example.com,(+886) (02) 4162 2023,Taipei,null
Agrolait,agrolait@yourcompany.example.com,+32 10 588 558,Wavre,null
China Export,chinaexport@yourcompany.example.,+86 21 6484 5671,Shanghai,null
Delta PC,deltapc@yourcompany.example.com,+1 510 340 2385,Fremont,null
The Jackson Group,jackson@yourcompany.example.com,+1 786 525 0724,Miami,null
Camptocamp,camptocamp@yourcompany.example.,+33 4 49 23 44 54,Le Bourget du Lac,null
Ayaan Agarwal,ayaan.agarwal@bestdesig,null,Le Bourget du Lac,null
Phillipp Miller,phillipp.miller@mediapole.,null,Le Bourget du Lac,null
Think Big Systems,thinkbig@yourcompany.example.com,+1 857 349 3049,London,null
Charlie Bernard,charlie.bernard@wealthya,null,Fremont,null
Jessica Dupont,jessica.dupont@wealthyan,null,Fremont,null
Kevin Clarke,kevin.clarke@globalsoluti,null,Fremont,null
Morgan Rose,morgan.rose@globalsolutio,null,Fremont,null
Richard Ellis,richard.ellis@deltapc.,null,Fremont,null
name,email,phone,city,barcode
Robert Anderson,robert.anderson@chambe,null,Fremont,null
Robin Smith,robin.smith@globalsoluti,null,Fremont,null
Edward Foster,efoster@seagate.com,null,Wavre,null
Thomas Passot,thomas.passot@agrolait.,null,Wavre,null
Arthur Gomez,null,null,Taipei,null
James Miller,null,null,Taipei,null
Joseph Walters,joseph.walters@asustek.,null,Taipei,null
Julia Rivero,null,null,Taipei,null
Peter Mitchell,null,null,Taipei,null
Chao Wang,chao.wang@chinaexport.,null,Shanghai,null
David Simpson,david.simpson@epic.,null,Shanghai,null
John M. Brown,john.brown@epic.example.com,null,Shanghai,null
Daniel Jackson,daniel.jackson@jackson.,null,Miami,null
William Thomas,william.jackson@jackson.,null,Miami,null
Jacob Taylor,jacob.taylor@millennium.,null,Shanghai,null
Lucas Jones,lucas.jones@thinkbig.,null,London,null
Mark Davis,mark.davis@yourcompan,null,Scranton,null
Roger Scott,roger.scott@yourcompan,null,Scranton,null
name,email,phone,city,barcode
Benjamin Flores,benjamin.flores@nebula.,null,Le Bourget du Lac,null
Public user,null,null,null,null
Demo Portal User,demo.portal@yourcompa,null,Vivegnis,null
Portal User Template,null,null,null,null
Default User Template,null,null,null,null
Demo User,demo@yourcompany.example.com,null,Namur (Loyers),123456789012
Administrator,admin@yourcompany.example.com,+1 555-555-5555,Scranton,null
Laith Jubair,laith.jubair@axelor.example.com,null,Wavre,null
Tang Tsui,tang@asustek.com,null,Taipei,null
